"ID","Age","Genre","Revenus","Statut_marital","Nb_enfants","Montant","Café","Céréales","Fruits_bio","Haricots","Jambon","Lait","Legumes_bio","Pâtes","Poisson","Poisson_bio","Pommes","Poulet","Purée","Salade","Sauce_tomate","Soda","Viande_bio","Yaourt"
1361,71,"Homme",19087,"Veuf(ve)",1,10,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1362,18,"Homme",26154,"Célibataire",0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1363,45,"Femme",243581,"Marié(e)",2,19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1364,72,"Femme",30026,"Veuf(ve)",1,26.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1365,80,"Homme",32959,"Veuf(ve)",0,41,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1366,49,"Femme",55332,"Marié(e)",2,21,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1367,43,"Homme",38097,"Marié(e)",3,15.5,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1368,19,"Homme",18129,"Célibataire",0,18.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1369,76,"Homme",22399,"Veuf(ve)",0,48.5,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1
1370,71,"Homme",24022,"Marié(e)",1,26.5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
1371,68,"Homme",26763,"Veuf(ve)",1,22,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1
1372,26,"Femme",215578,"Marié(e)",3,37,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0
1373,23,"Homme",21328,"Célibataire",0,24,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
1374,32,"Femme",25332,"Célibataire",0,38,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
1375,50,"Femme",55523,"Marié(e)",2,35.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1376,70,"Homme",33466,"Veuf(ve)",0,44.5,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1
1377,21,"Homme",15450,"Célibataire",0,24,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1378,56,"Homme",157895,"Célibataire",0,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1379,80,"Homme",20962,"Marié(e)",1,19,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1
1380,47,"Homme",55779,"Marié(e)",2,19.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1381,18,"Homme",23928,"Célibataire",0,35.5,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
1382,73,"Femme",29079,"Veuf(ve)",1,30,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1383,24,"Homme",19249,"Célibataire",0,31.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1384,74,"Homme",23156,"Marié(e)",0,23,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1385,32,"Femme",54241,"Célibataire",0,15,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1386,46,"Femme",44593,"Marié(e)",2,15.5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1387,26,"Homme",15829,"Célibataire",0,44,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0
1388,42,"Homme",49020,"Marié(e)",2,20.5,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
1389,37,"Femme",46823,"Célibataire",1,4.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1390,48,"Femme",50633,"Marié(e)",3,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1391,50,"Femme",46787,"Marié(e)",2,33,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1392,26,"Homme",23378,"Célibataire",0,46,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0
1393,55,"Femme",54147,"Marié(e)",2,38.5,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
1394,50,"Femme",154939,"Marié(e)",0,5.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1395,74,"Femme",23681,"Veuf(ve)",1,40.5,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1396,42,"Femme",32776,"Marié(e)",3,20.5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1397,41,"Femme",15677,"Célibataire",0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1398,56,"Femme",180070,"Célibataire",2,72,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1
1399,21,"Femme",59876,"Célibataire",1,24.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1400,55,"Femme",23987,"Célibataire",0,33.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1401,23,"Homme",22125,"Célibataire",0,24,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0
1402,76,"Femme",31798,"Marié(e)",0,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1403,31,"Femme",217084,"Célibataire",3,37.5,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0
1404,73,"Homme",32672,"Marié(e)",0,30.5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
1405,18,"Homme",29901,"Célibataire",0,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1406,42,"Femme",56086,"Marié(e)",2,32,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0
1407,65,"Homme",141876,"Célibataire",0,57,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1408,53,"Femme",49676,"Célibataire",0,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1409,20,"Homme",27492,"Célibataire",0,39.5,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0
1410,70,"Femme",30808,"Marié(e)",0,13,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1411,74,"Femme",27911,"Veuf(ve)",0,38.5,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
1412,50,"Homme",153220,"Célibataire",0,49,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1413,37,"Homme",50747,"Marié(e)",2,44,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0
1414,25,"Homme",29260,"Célibataire",0,33.5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0
1415,80,"Femme",21996,"Veuf(ve)",1,21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
1416,26,"Homme",175136,"Célibataire",2,45.5,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1
1417,28,"Femme",20447,"Célibataire",1,43,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1418,70,"Homme",28011,"Veuf(ve)",0,30.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1419,22,"Homme",22356,"Célibataire",0,10.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1420,48,"Femme",49352,"Célibataire",0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1421,72,"Homme",32337,"Veuf(ve)",0,47.5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1
1422,61,"Homme",209881,"Marié(e)",2,17.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1423,65,"Femme",28056,"Veuf(ve)",0,31,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1424,26,"Femme",47210,"Célibataire",0,32.5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
1425,27,"Homme",18739,"Célibataire",0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1426,47,"Femme",233750,"Marié(e)",1,70,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1
1427,39,"Femme",31173,"Marié(e)",2,29,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1428,18,"Homme",28970,"Célibataire",0,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1429,47,"Homme",37226,"Marié(e)",3,47,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0
1430,38,"Femme",31468,"Célibataire",0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1431,27,"Homme",17489,"Célibataire",0,34,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1432,65,"Femme",19906,"Veuf(ve)",1,23.5,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1433,72,"Femme",199835,"Veuf(ve)",1,72.5,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0
1434,76,"Homme",134501,"Célibataire",2,55.5,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1,1,1,0
1435,24,"Homme",27531,"Célibataire",0,6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1436,37,"Femme",154461,"Célibataire",2,30.5,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1437,79,"Femme",28459,"Veuf(ve)",0,53,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1
1438,35,"Homme",37842,"Marié(e)",2,18,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1439,65,"Femme",24985,"Marié(e)",1,38,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1440,24,"Homme",27100,"Célibataire",0,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1441,76,"Homme",19253,"Marié(e)",0,49.5,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1
1442,25,"Homme",29584,"Célibataire",0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1443,47,"Femme",22515,"Célibataire",0,26.5,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1444,43,"Femme",46321,"Marié(e)",3,26.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1445,26,"Homme",27362,"Célibataire",0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1446,80,"Femme",27358,"Veuf(ve)",0,13,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1447,27,"Homme",18188,"Célibataire",0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1448,43,"Femme",48539,"Célibataire",0,30,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1449,21,"Homme",28165,"Célibataire",0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1450,65,"Femme",25440,"Veuf(ve)",1,19.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1451,33,"Femme",25222,"Célibataire",1,77.5,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0
1452,45,"Homme",50407,"Marié(e)",3,46.5,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1453,19,"Homme",23953,"Célibataire",0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1454,43,"Homme",40580,"Marié(e)",2,33.5,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1455,53,"Femme",18399,"Célibataire",1,8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1456,27,"Homme",26987,"Célibataire",0,24.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1457,26,"Homme",18163,"Célibataire",0,24.5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
1458,37,"Femme",41517,"Célibataire",0,27,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1459,64,"Homme",148378,"Célibataire",0,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1460,50,"Homme",157193,"Célibataire",0,21.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1461,68,"Homme",21944,"Marié(e)",1,44,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
1462,41,"Femme",36482,"Marié(e)",3,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1463,39,"Femme",236388,"Marié(e)",1,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1464,73,"Femme",23892,"Marié(e)",0,24,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1
1465,65,"Homme",220747,"Célibataire",2,23.5,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1466,65,"Homme",177992,"Célibataire",1,27,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
1467,23,"Femme",47532,"Célibataire",1,20,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1468,25,"Homme",24974,"Célibataire",0,37,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1469,76,"Homme",23358,"Marié(e)",0,12,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
1470,77,"Homme",28502,"Veuf(ve)",1,26,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1471,37,"Femme",37076,"Marié(e)",3,22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1472,78,"Homme",231106,"Célibataire",3,66.5,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1
1473,80,"Femme",26887,"Marié(e)",0,32,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1
1474,18,"Homme",22396,"Célibataire",0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1475,71,"Homme",33927,"Veuf(ve)",0,47,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1476,20,"Homme",15636,"Célibataire",0,40,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1477,69,"Femme",24565,"Veuf(ve)",0,18.5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1478,43,"Femme",36883,"Marié(e)",2,19.5,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1479,36,"Femme",144298,"Célibataire",0,45,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
1480,54,"Homme",32401,"Marié(e)",2,37.5,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1481,19,"Femme",21673,"Célibataire",0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1482,69,"Femme",26022,"Marié(e)",1,33,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
1483,27,"Homme",24105,"Célibataire",0,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1484,35,"Femme",30944,"Marié(e)",3,51.5,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1485,21,"Homme",27419,"Célibataire",0,22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1486,26,"Homme",16913,"Célibataire",0,10.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1487,18,"Homme",19913,"Célibataire",0,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1488,36,"Homme",122331,"Célibataire",2,48.5,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0
1489,79,"Femme",25701,"Veuf(ve)",1,52,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1
1490,41,"Femme",34952,"Célibataire",1,40,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1491,72,"Homme",201064,"Marié(e)",3,44.5,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,0
1492,19,"Homme",27400,"Célibataire",0,25.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1
1493,77,"Femme",27723,"Marié(e)",0,59,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1
1494,70,"Femme",30869,"Veuf(ve)",1,58,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1
1495,20,"Homme",22026,"Célibataire",0,34.5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0
1496,45,"Homme",223738,"Marié(e)",2,41,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1497,77,"Homme",51108,"Célibataire",3,80.5,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0
1498,57,"Femme",22318,"Célibataire",0,17.5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1499,35,"Femme",30541,"Célibataire",0,43,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1500,25,"Homme",29573,"Célibataire",0,40,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1501,79,"Femme",43744,"Célibataire",2,94,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0
1502,19,"Homme",29910,"Célibataire",0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1503,68,"Femme",33764,"Veuf(ve)",0,59,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1
1504,78,"Homme",33302,"Veuf(ve)",1,19.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1505,45,"Femme",50717,"Célibataire",1,38.5,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1506,50,"Homme",49132,"Marié(e)",2,9.5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1507,27,"Homme",221683,"Veuf(ve)",0,38,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
1508,43,"Homme",57558,"Marié(e)",3,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1509,47,"Femme",40265,"Marié(e)",3,29,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1510,25,"Homme",19320,"Célibataire",0,21.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
1511,65,"Femme",21609,"Marié(e)",1,50,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
1512,37,"Homme",52975,"Marié(e)",2,21,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1513,46,"Femme",247182,"Marié(e)",1,33.5,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
1514,75,"Femme",40996,"Marié(e)",3,39.5,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1
1515,80,"Homme",25412,"Veuf(ve)",0,28,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1
1516,45,"Homme",49600,"Marié(e)",3,25,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1517,37,"Femme",51800,"Célibataire",0,13.5,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1518,45,"Femme",195427,"Marié(e)",1,30,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1519,76,"Femme",29708,"Marié(e)",1,28.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1520,69,"Homme",29442,"Veuf(ve)",1,39.5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1521,27,"Homme",15330,"Célibataire",0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1522,65,"Homme",33529,"Marié(e)",0,44.5,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1
1523,65,"Homme",31496,"Marié(e)",1,18,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1524,53,"Femme",42584,"Marié(e)",3,16.5,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1525,38,"Femme",57657,"Marié(e)",3,38,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
1526,60,"Homme",191917,"Marié(e)",1,27.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1527,80,"Homme",34094,"Marié(e)",0,43,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
1528,78,"Femme",23904,"Marié(e)",1,23,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1529,79,"Homme",21323,"Marié(e)",1,52,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1
1530,42,"Homme",225334,"Célibataire",2,13.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1531,37,"Homme",182924,"Marié(e)",0,27,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1532,48,"Homme",49346,"Marié(e)",2,47.5,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1533,41,"Homme",47438,"Marié(e)",3,9.5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1534,800,"Homme",19463,"Célibataire",0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1535,18,"Femme",39553,"Célibataire",0,43.5,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0
1536,38,"Homme",48167,"Marié(e)",3,30.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1537,76,"Homme",22249,"Veuf(ve)",1,42.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1
1538,43,"Homme",57867,"Marié(e)",2,25,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1539,57,"Homme",198605,"Veuf(ve)",1,66,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0
1540,46,"Femme",30324,"Marié(e)",2,36,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1541,50,"Femme",36048,"Marié(e)",3,25.5,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1542,20,"Homme",17874,"Célibataire",0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1543,29,"Homme",24152,"Célibataire",0,11.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1544,53,"Femme",48889,"Marié(e)",2,34,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
1545,69,"Homme",32573,"Marié(e)",0,31,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
1546,24,"-",28588,"Célibataire",0,27,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1547,26,"Homme",127896,"Célibataire",0,70,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1
1548,74,"Homme",30970,"Veuf(ve)",0,40.5,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
1549,59,"Homme",111396,"Veuf(ve)",2,43,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0
1550,76,"Femme",32350,"Veuf(ve)",0,37,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1551,32,"Femme",49801,"Célibataire",0,49.5,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1552,38,"Femme",56071,"Marié(e)",2,31.5,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
1553,55,"Homme",37792,"Marié(e)",3,38,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1554,54,"Femme",43318,"Célibataire",0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1555,64,"Femme",144233,"Célibataire",0,37,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1556,39,"Femme",44538,"Marié(e)",3,37,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1557,24,"Homme",27176,"Célibataire",0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1558,44,"Homme",147827,"Marié(e)",2,45.5,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1559,49,"Femme",22688,"Célibataire",1,17,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1560,28,"Homme",28143,"Célibataire",0,24.5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
1561,46,"Femme",24659,"Veuf(ve)",3,66.5,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1
1562,42,"Homme",53170,"Marié(e)",3,30.5,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1563,26,"Femme",88072,"Marié(e)",3,84,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1
1564,79,"Femme",33581,"Marié(e)",0,23,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1565,37,"Femme",51384,"Marié(e)",2,15.5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1566,22,"Homme",18811,"Célibataire",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1567,53,"-",31659,"Marié(e)",2,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1568,78,"Homme",29106,"Veuf(ve)",1,27.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1569,44,"Femme",17736,"Célibataire",0,18.5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1570,42,"Homme",45709,"Marié(e)",3,20,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1571,37,"Homme",134184,"Marié(e)",2,39.5,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
1572,51,"Homme",158652,"Célibataire",0,26.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1573,74,"Femme",21264,"Veuf(ve)",1,42.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1
1574,54,"Femme",49694,"Marié(e)",2,45,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1575,70,"Homme",23396,"Marié(e)",1,40,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1
1576,25,"Homme",25504,"Célibataire",0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1577,51,"Femme",38057,"Marié(e)",3,19,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1578,46,"Femme",21667,"Célibataire",0,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1579,19,"Homme",18754,"Célibataire",0,15.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1580,23,"Femme",15599,"Célibataire",0,12.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1581,42,"Homme",49951,"Marié(e)",3,27.5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
1582,18,"Homme",20850,"Célibataire",0,41,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
1583,18,"Homme",18124,"Célibataire",0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1584,29,"Homme",21521,"Célibataire",0,23.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
